Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
60517057,2024 Mar 07 11:56:00 AM,2024 Mar 13 10:35:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11413,130-10 229 STREET,229 STREET,130 AVE,131 AVE,,,ADDRESS,SPRINGFIELD GARDENS,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2024 Mar 13 10:35:00 AM,13 QUEENS,QUEENS,"1,056,771","187,674",Unspecified,QUEENS,,,,,,,,40.68150146,-73.73852866,POINT (-73.738528656628 40.681501462191)
60513402,2024 Mar 07 11:53:00 AM,2024 Mar 07 11:53:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10022,222 EAST   53 STREET,EAST   53 STREET,3 AVE,2 AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2024 Mar 07 11:53:00 AM,06 MANHATTAN,MANHATTAN,"992,918","215,222",Unspecified,MANHATTAN,,,,,,,,40.75740692,-73.96871233,POINT (-73.968712331693 40.757406916619)
60512222,2024 Mar 07 11:38:00 AM,2024 Mar 08 10:40:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11204,1884 58 STREET,58 STREET,DAHL CT,19 AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2024 Mar 08 10:40:00 AM,12 BROOKLYN,BROOKLYN,"988,642","165,892",Unspecified,BROOKLYN,,,,,,,,40.62201061,-73.98417897,POINT (-73.984178970388 40.622010608728)
60514610,2024 Mar 07 10:23:00 AM,2024 Mar 12 11:00:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11356,119-02 20 AVENUE,20 AVENUE,119 ST,120 ST,,,ADDRESS,COLLEGE POINT,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2024 Mar 12 11:00:00 AM,07 QUEENS,QUEENS,"1,026,201","224,097",Unspecified,QUEENS,,,,,,,,40.78167117,-73.84852009,POINT (-73.848520085021 40.781671172768)
60517058,2024 Mar 07 09:47:00 AM,2024 Mar 07 11:55:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11235,2641 HUBBARD STREET,HUBBARD STREET,AVENUE Z,HUBBARD ST-GUIDER AVE PED OVPS,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2024 Mar 07 11:55:00 AM,13 BROOKLYN,BROOKLYN,"994,589","152,791",Unspecified,BROOKLYN,,,,,,,,40.58604609,-73.96277652,POINT (-73.962776516525 40.58604609226)
60513403,2024 Mar 07 09:44:00 AM,2024 Mar 07 12:05:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11237,1435 HANCOCK STREET,HANCOCK STREET,IRVING AVE,WYCKOFF AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2024 Mar 07 12:05:00 PM,04 BROOKLYN,BROOKLYN,"1,009,982","192,969",Unspecified,BROOKLYN,,,,,,,,40.69629469,-73.90720392,POINT (-73.907203916975 40.696294690468)
60519540,2024 Mar 07 09:08:00 AM,2024 Mar 08 08:45:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10302,286 JEWETT AVENUE,JEWETT AVENUE,POST AVE,BEND,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2024 Mar 08 08:45:00 AM,01 STATEN ISLAND,STATEN ISLAND,"948,101","168,895",Unspecified,STATEN ISLAND,,,,,,,,40.63018054,-74.13023329,POINT (-74.130233292255 40.630180544302)
60519541,2024 Mar 07 08:32:00 AM,2024 Mar 07 06:50:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10312,244 SHELDON AVENUE,SHELDON AVENUE,ARDEN AVE,JEFFERSON BLVD,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2024 Mar 07 06:50:00 PM,03 STATEN ISLAND,STATEN ISLAND,"932,924","138,539",Unspecified,STATEN ISLAND,,,,,,,,40.54678464,-74.18468047,POINT (-74.184680465174 40.546784640422)
60520787,2024 Mar 07 08:14:00 AM,2024 Mar 07 11:50:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11235,1513 VOORHIES AVENUE,VOORHIES AVENUE,SHORE PKWY,E 16 ST,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2024 Mar 07 11:50:00 AM,15 BROOKLYN,BROOKLYN,"997,118","152,685",Unspecified,BROOKLYN,,,,,,,,40.58575183,-73.95367157,POINT (-73.953671565652 40.585751832862)
60512223,2024 Mar 07 08:02:00 AM,2024 Mar 14 02:50:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11412,,,,,198 STREET,109 AVENUE,INTERSECTION,QUEENS,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2024 Mar 14 02:50:00 PM,12 QUEENS,QUEENS,"1,050,820","196,907",Unspecified,QUEENS,,,,,,,,40.70689057,-73.75989337,POINT (-73.759893372278 40.706890568723)
60503977,2024 Mar 06 11:44:00 PM,2024 Mar 07 10:05:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11361,42-02 217 STREET,217 STREET,DEAD END,43 AVE,,,ADDRESS,BAYSIDE,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2024 Mar 07 10:05:00 AM,11 QUEENS,QUEENS,"1,049,215","217,453",Unspecified,QUEENS,,,,,,,,40.763296,-73.76548391,POINT (-73.765483908807 40.763295998625)
60502810,2024 Mar 06 11:26:00 PM,2024 Mar 07 02:45:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11234,3942 KINGS HIGHWAY,KINGS HIGHWAY,OVERBAUGH PL,E 40 ST,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2024 Mar 07 02:45:00 AM,18 BROOKLYN,BROOKLYN,"1,002,133","166,483",Unspecified,BROOKLYN,,,,,,,,40.62361582,-73.93557962,POINT (-73.935579621828 40.623615819892)
60511059,2024 Mar 06 11:08:00 PM,2024 Mar 07 01:40:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10030,38 EDGECOMB AVENUE,EDGECOMB AVENUE,W 136 ST,W 137 ST,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and determined it is an inside condition within the complainant's property.,2024 Mar 07 01:40:00 AM,10 MANHATTAN,MANHATTAN,"998,887","237,365",Unspecified,MANHATTAN,,,,,,,,40.81817564,-73.94711862,POINT (-73.94711862004 40.818175641285)
60508684,2024 Mar 06 10:11:00 PM,2024 Mar 07 12:05:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11236,,,,,AVENUE J,EAST 81 STREET,INTERSECTION,BROOKLYN,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2024 Mar 07 12:05:00 AM,18 BROOKLYN,BROOKLYN,"1,009,044","170,402",Unspecified,BROOKLYN,,,,,,,,40.634356,-73.91066957,POINT (-73.910669571693 40.634355997432)
60508682,2024 Mar 06 09:35:00 PM,2024 Mar 06 10:20:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10467,359 EAST  204 STREET,EAST  204 STREET,HULL AVE,DECATUR AVE,,,ADDRESS,BRONX,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2024 Mar 06 10:20:00 PM,07 BRONX,BRONX,"1,018,109","256,970",Unspecified,BRONX,,,,,,,,40.87193279,-73.87757337,POINT (-73.877573365318 40.871932794128)
60511060,2024 Mar 06 08:41:00 PM,2024 Mar 07 05:45:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11428,212-57 JAMAICA AVENUE,JAMAICA AVENUE,HEMPSTEAD AVE,213 ST,,,ADDRESS,QUEENS VILLAGE,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2024 Mar 07 05:45:00 AM,13 QUEENS,QUEENS,"1,054,855","200,254",Unspecified,QUEENS,,,,,,,,40.71604597,-73.7453048,POINT (-73.745304795376 40.716045971892)
60507519,2024 Mar 06 08:38:00 PM,2024 Mar 06 11:40:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11236,1279 EAST   85 STREET,EAST   85 STREET,AVENUE L,AVENUE M,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2024 Mar 06 11:40:00 PM,18 BROOKLYN,BROOKLYN,"1,011,214","169,475",Unspecified,BROOKLYN,,,,,,,,40.63180524,-73.90285498,POINT (-73.902854977772 40.631805240654)
60505164,2024 Mar 06 08:35:00 PM,2024 Mar 06 09:20:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10469,3537 MICKLE AVENUE,MICKLE AVENUE,CHESTER ST,NEEDHAM AVE,,,ADDRESS,BRONX,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2024 Mar 06 09:20:00 PM,12 BRONX,BRONX,"1,026,628","259,758",Unspecified,BRONX,,,,,,,,40.87954819,-73.84675297,POINT (-73.846752971379 40.879548192548)
60505166,2024 Mar 06 08:35:00 PM,2024 Mar 07 05:25:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11429,212-10 110 AVENUE,110 AVENUE,212 ST,213 ST,,,ADDRESS,QUEENS VILLAGE,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2024 Mar 07 05:25:00 AM,13 QUEENS,QUEENS,"1,054,976","197,220",Unspecified,QUEENS,,,,,,,,40.70771743,-73.74490018,POINT (-73.74490018422 40.707717432571)
60503978,2024 Mar 06 08:14:00 PM,2024 Mar 06 10:40:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11223,50 AVENUE V,AVENUE V,W 12 ST,W 11 ST,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2024 Mar 06 10:40:00 PM,13 BROOKLYN,BROOKLYN,"989,084","155,604",Unspecified,BROOKLYN,,,,,,,,40.59377193,-73.98259415,POINT (-73.982594145108 40.593771926115)
60507520,2024 Mar 06 07:59:00 PM,2024 Mar 07 02:30:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10306,15 HEMPSTEAD AVENUE,HEMPSTEAD AVENUE,FREEBORN ST,OLYMPIA BLVD,,,ADDRESS,STATEN ISLAND,,,Closed,,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2024 Mar 07 02:30:00 AM,02 STATEN ISLAND,STATEN ISLAND,"958,415","148,131",Unspecified,STATEN ISLAND,,,,,,,,40.5732237,-74.09299586,POINT (-74.092995864229 40.573223700224)
60503979,2024 Mar 06 07:59:00 PM,2024 Mar 07 04:10:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11412,109-98 204 STREET,204 STREET,HOLLIS AVE,111 AVE,,,ADDRESS,SAINT ALBANS,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2024 Mar 07 04:10:00 AM,12 QUEENS,QUEENS,"1,052,567","196,749",Unspecified,QUEENS,,,,,,,,40.70644358,-73.75359388,POINT (-73.753593877307 40.706443581768)
60508683,2024 Mar 06 07:59:00 PM,2024 Mar 06 08:36:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11413,145-51 224 STREET,224 STREET,145 RD,146 AVE,,,ADDRESS,SPRINGFIELD GARDENS,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2024 Mar 06 08:36:00 PM,13 QUEENS,QUEENS,"1,052,008","180,452",Unspecified,QUEENS,,,,,,,,40.66171651,-73.75577395,POINT (-73.755773952861 40.661716508692)
60503980,2024 Mar 06 07:53:00 PM,2024 Mar 07 07:10:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11105,20-01 36 STREET,36 STREET,20 AVE,20 RD,,,ADDRESS,ASTORIA,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2024 Mar 07 07:10:00 AM,01 QUEENS,QUEENS,"1,010,846","222,665",Unspecified,QUEENS,,,,,,,,40.77780026,-73.90397072,POINT (-73.903970717724 40.777800256808)
60505167,2024 Mar 06 07:47:00 PM,2024 Mar 07 04:30:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11412,109-98 204 STREET,204 STREET,HOLLIS AVE,111 AVE,,,ADDRESS,SAINT ALBANS,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2024 Mar 07 04:30:00 AM,12 QUEENS,QUEENS,"1,052,567","196,749",Unspecified,QUEENS,,,,,,,,40.70644358,-73.75359388,POINT (-73.753593877307 40.706443581768)
60507521,2024 Mar 06 07:47:00 PM,2024 Mar 06 09:55:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11229,96 EBONY COURT,EBONY COURT,DEAD END,BIJOU AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2024 Mar 06 09:55:00 PM,15 BROOKLYN,BROOKLYN,"1,003,547","155,941",Unspecified,BROOKLYN,,,,,,,,40.59467723,-73.93051606,POINT (-73.930516059437 40.594677234564)
60506393,2024 Mar 06 07:32:00 PM,2024 Mar 07 03:35:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11434,FOCH BOULEVARD,FOCH BOULEVARD,157 STREET,GUY R BREWER BOULEVARD,,,BLOCKFACE,QUEENS,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2024 Mar 07 03:35:00 AM,12 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
60508685,2024 Mar 06 07:32:00 PM,2024 Mar 06 10:45:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11362,,,,,61 AVENUE,262 STREET,INTERSECTION,QUEENS,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2024 Mar 06 10:45:00 PM,11 QUEENS,QUEENS,"1,061,786","215,863",Unspecified,QUEENS,,,,,,,,40.75883057,-73.72012268,POINT (-73.720122683885 40.758830566969)
